,master_metadata_track_name,master_metadata_album_album_name,spotify_track_uri,master_metadata_album_artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
13467,Love Not War (The Tampa Beat),Love Not War (The Tampa Beat),spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,Jason Derulo,0.105,0.738,192921,0.85,0.0,8,0.23,-3.049,1,0.0642,98.013,4,0.865
13468,Kayak,Kayak,spotify:track:4LupnkQxNlaStyVAQykSmG,Dogzout,0.0641,0.75,150000,0.394,0.58,6,0.13,-8.152,0,0.0445,83.979,4,0.455
13469,Guten Abend,Noah war ein Archetyp - Zweite Fassung,spotify:track:4Lw7cwqP1iZHvQyc1OTGHw,Bodo Wartke,0.92,0.623,287627,0.546,0.0203,7,0.66,-12.151,1,0.445,110.63,4,0.827
13470,,,spotify:track:4LwU4Vp6od3Sb08CsP99GC,,0.0281,0.922,161507,0.909,0.0,10,0.0856,-2.429,0,0.27,95.295,4,0.309
13471,The Next Episode,2001,"spotify:track:4LwU4Vp6od3Sb08CsP99GC,spotify:track:20LxTsa6936zOlzTWqoPVt",Dr. Dre,,,,,,,,,,,,,
13472,Mariana,Carmin,spotify:track:4Lx7fiZRVb7j4U1xFZ9fyo,Bïa,0.504,0.831,192240,0.43,0.0,11,0.233,-8.214,0,0.103,140.031,4,0.816
13473,Bis hierhin,Neue Probleme,spotify:track:4LyYr15VWt9w1hTH58ZtZZ,Crystal F,0.115,0.626,150004,0.563,0.534,6,0.181,-8.973,1,0.256,91.698,4,0.443
13474,,,spotify:track:4M4UklmyPSNTB4ln6cpjBW,,0.938,0.74,121548,0.15,0.89,7,0.109,-15.297,1,0.0679,103.012,4,0.41
13475,King,King,spotify:track:4M6HNRHyV2MykKp7gKQcyD,SAINT PHNX,0.00105,0.491,192993,0.619,0.0,11,0.115,-7.139,0,0.0285,89.024,4,0.458
13476,Back & Forth,Back & Forth,spotify:track:4M8x1TR36VMQMFMbGCdoyA,MK,0.0181,0.684,196215,0.816,0.0,10,0.0222,-5.211,0,0.0322,121.993,4,0.702
13477,Urban Density,"Expedition, Vol. 6",spotify:track:4MAqnIcIHqUXx2KrKctiSQ,Flitz&Suppe,0.614,0.66,140471,0.428,0.761,9,0.112,-10.675,1,0.0594,169.972,4,0.364
13478,Ice Field,North Pole,spotify:track:4MCFdo1lyXrCtAmnJr8xXH,WYS,0.932,0.592,170856,0.147,0.921,0,0.123,-24.41,1,0.0315,130.081,4,0.0701
13479,,,spotify:track:4MDsOPSsiTSWQADkRLqwBr,,0.0141,0.588,212693,0.948,0.0,6,0.267,-3.423,1,0.243,158.067,4,0.831
13480,055 - Wildpferd in Gefahr - Teil 20,055/Wildpferd in Gefahr,spotify:track:4MIL8UTeqrL4cyqcoXEO1z,Die drei !!!,0.487,0.675,111533,0.604,0.0,11,0.214,-12.19,0,0.942,112.637,4,0.512
13481,Neue Probleme,Neue Probleme,spotify:track:4MIYyoMw7ugPBbAe8mEVBp,Crystal F,0.177,0.538,172471,0.794,3.73e-05,8,0.167,-6.61,0,0.262,160.051,4,0.545
13482,Behind,Behind,spotify:track:4MKnTSEJuUFKvf4LcKMsw6,Sensi Sye,0.0895,0.735,173427,0.073,0.0207,11,0.101,-16.135,1,0.0563,144.052,4,0.373
13483,Hallelujah I Love Her So,"Hallelujah, I Love Her So",spotify:track:4MMj3JThr7qpL1fJOOCM1n,Hugh Laurie,0.4,0.73,188600,0.654,0.0,2,0.0523,-6.089,1,0.0539,119.096,4,0.814
13484,"From Past to Present (From ""Skyrim"")",The Anime and Game Collection,spotify:track:4MN0Z0NVgLvqdoNPzoYWH7,Taylor Davis,0.919,0.216,241173,0.226,0.0516,0,0.0581,-12.258,1,0.0356,81.79,4,0.0389
13485,Keine gute Idee,Achterbahn,spotify:track:4MO8ufVizt8Q2dstbf8z7q,Wise Guys,0.429,0.853,208333,0.604,0.0,7,0.296,-6.909,1,0.0411,125.99,4,0.75
13486,Supergeil,Supergeil,spotify:track:4MP0kfl114AfbXf1bCHQKT,Edeka,0.00393,0.802,196928,0.36,7.31e-05,1,0.0965,-8.776,1,0.171,144.021,4,0.615
13487,012 - Popstar in Not - Teil 34,012/Popstar in Not,spotify:track:4MR1egM2sBsuw9rQtRkQbg,Die drei !!!,0.574,0.449,111173,0.825,0.0,2,0.817,-8.643,1,0.417,134.197,3,0.561
13488,Concerto for two violins BWV 1043 in D Minor: Concerto for two violins BWV 1043 in D Minor: III. Allegro,Bach: Violin Concertos,spotify:track:4MWApmCN5F3djPLvKCQUQC,Johann Sebastian Bach,0.786,0.516,280160,0.344,4.01e-05,1,0.126,-13.704,0,0.0358,103.672,3,0.7
13489,Morning Walk,Morning Walk,spotify:track:4MX431A8URFQ1vX0z15T6g,Avocuddle,0.0647,0.799,103929,0.442,0.885,1,0.121,-9.482,1,0.0838,133.992,4,0.664
13490,Unite,Cocaine,spotify:track:4MZ7DfR8QbqbeUZBf1EwGH,Nightcore,0.0733,0.632,161437,0.819,6.69e-06,1,0.0873,-6.822,0,0.053,120.686,4,0.234
13491,Blessing It -remix (feat. Substantial & Pase Rock from Five Deez),Metaphorical Music,spotify:track:4MbUcaX58NkUmKXe6FuBaV,Nujabes,0.238,0.725,203707,0.726,0.00243,1,0.265,-7.446,1,0.233,101.807,4,0.568
13492,Tied Up,Tied Up,spotify:track:4MbrdTZFLCP2LLQEL42KIH,The Magician,0.166,0.813,196627,0.78,0.0,6,0.0884,-3.863,0,0.0434,109.971,4,0.54
13493,Hier encore,Serendipity,spotify:track:4McqaQXrWK9aa20TCHdXJ9,Phlocalyst,0.0547,0.768,124082,0.0722,0.884,10,0.112,-13.403,0,0.0919,89.075,4,0.6
13494,Vibes and Stuff,The Low End Theory,spotify:track:4MdEYuoGhG2RTG3erOiu2H,A Tribe Called Quest,0.709,0.818,257827,0.261,0.0216,2,0.108,-14.406,0,0.194,92.335,4,0.482
13495,Im Flugzeug,Klassenfahrt,spotify:track:4Mf4NUKWN7P03i4hzKPO0v,Wise Guys,0.573,0.692,213173,0.612,0.0,7,0.591,-8.167,1,0.0299,110.01,4,0.635
13496,ocean view,life's a beach,spotify:track:4MfLjVBgqn4e8fBKWJk6sU,easy life,0.631,0.736,174735,0.35,0.000273,8,0.41,-10.424,1,0.215,134.003,4,0.303
13497,Alles nur geklaut,Alles nur geklaut,spotify:track:4MhaF08X17tmOmUcmRq5lN,Die Prinzen,0.189,0.642,191800,0.619,0.16,11,0.349,-10.427,0,0.0418,159.922,4,0.431
13498,"Sakrileg, Kapitel 39",Sakrileg,spotify:track:4Mi9uV2s58gP7SOGpN9ojN,Dan Brown,0.125,0.686,356613,0.501,0.0,11,0.149,-15.341,0,0.93,93.471,3,0.651
13499,Droplet,Coniferous,spotify:track:4MlCNuD23c2SoMkbGeBs6w,Kupla,0.865,0.777,143338,0.264,0.798,6,0.125,-12.346,0,0.328,81.9,4,0.679
13500,Freigetränke,Grande,spotify:track:4MpgLFvEbfasWNtIII04oH,Von Wegen Lisbeth,0.0715,0.509,141533,0.931,2.78e-06,6,0.332,-5.177,1,0.037,169.998,4,0.977
13501,schmerz,speakofmydemons,spotify:track:4MqY1XG0UyhBjXeQ47rPoH,youareslowlykillingme,0.0302,0.553,135653,0.572,0.235,4,0.111,-11.439,0,0.0454,170.034,4,0.107
13502,Kopfschmerzen,Backpfeife auf Dauerschleife,spotify:track:4Mt1NNAZdrJNfAzec9OgSw,Pöbel MC,0.105,0.555,182556,0.81,0.0,2,0.265,-4.703,1,0.215,91.001,4,0.349
13503,,,spotify:track:4MuNaeIxOBvfJqmIUoX5aU,,0.429,0.595,194882,0.349,0.934,0,0.0963,-14.316,1,0.0327,84.998,4,0.134
13504,008 - Vorsicht Strandhaie! - Teil 11,008/Vorsicht Strandhaie,spotify:track:4MwnrKxWIIr93nMutnYSxB,Die drei !!!,0.584,0.594,109560,0.916,0.0,3,0.621,-8.836,1,0.905,85.692,3,0.331
13505,Old Friends,Slices,spotify:track:4MxJVMKBmx6pFBUqfIdDQV,Limes,0.417,0.626,183592,0.557,0.492,5,0.223,-9.703,0,0.0438,150.081,4,0.712
13506,Wir,Ich - Wir,spotify:track:4MxkQ6sn5xaqq6rWCx8KYe,Pogendroblem,2.78e-05,0.447,171731,0.962,0.00116,1,0.253,-7.68,1,0.0555,112.609,4,0.531
13507,Dreams That Come True,Dreams That Come True,spotify:track:4Mz0g0MrAHTNafaACaIzlS,Meiwhu,0.56,0.673,176675,0.343,0.876,10,0.105,-16.64,0,0.0492,144.01,4,0.211
13508,In Mourning,In Mourning,spotify:track:4MzWlfdClUgVKERYLZ110R,ticofaces,0.302,0.507,88595,0.224,0.84,6,0.0916,-10.193,0,0.12,138.885,1,0.201
13509,Hey Captain,Brooklyn Brothers Beat The Best: Music From The Motion Picture,spotify:track:4N0XvvjXUB9AgujE8Giw8s,The Defibulators,0.971,0.405,166665,0.325,0.0235,7,0.139,-11.189,1,0.0302,179.512,4,0.639
13510,Glamorous,The Dutchess,spotify:track:4N0tDOF2bo9JEpSqLNlpjq,Fergie,0.301,0.81,246600,0.76,0.0,0,0.103,-6.447,1,0.232,130.991,4,0.56
13511,Young Dizz,Best of Bl@Ckbox 1,spotify:track:4N1k4DB8DZ75J1OYeWSYNi,BL@CKBOX,0.343,0.527,248973,0.749,0.0,1,0.57,-8.556,0,0.481,90.149,1,0.704
13512,,,spotify:track:4N2b54lzxX6OPzWxNTC9JA,,0.0271,0.802,201200,0.938,0.000541,1,0.184,-4.576,1,0.0833,129.985,4,0.574
13513,Jibbitbongbier,Mikrokosmos,"spotify:track:4N2b54lzxX6OPzWxNTC9JA,spotify:track:3zdOaf33nYntRcgvGPIKAo",257ers,,,,,,,,,,,,,
13514,Pen and desk,WORK & Jazz Piano,spotify:track:4N2ziBLF44E7EKW4nprilH,Cafe Music BGM channel,0.838,0.437,245371,0.114,0.886,11,0.0946,-23.625,0,0.0443,129.942,4,0.127
13515,Jazz,Alone,spotify:track:4N6SmWg9M92xRwejuVBxwQ,iwamizu,0.227,0.72,199193,0.721,0.381,5,0.362,-3.97,1,0.0486,89.141,4,0.579
13516,"Humoreske in B-Flat Major, Op. 20: Einfach -",Schumann: Humoreske - Busoni: Fantasia contrappuntistica,spotify:track:4N8ctxSuDwvMLT8wWRh7Bv,Robert Schumann,0.993,0.263,354693,0.0748,0.91,10,0.0988,-24.015,1,0.0427,64.622,3,0.154
13517,,,spotify:track:4N9kFN9vA8BorWhq3dm7ao,,0.832,0.457,186587,0.289,0.0,9,0.179,-8.007,1,0.0293,131.005,4,0.277
13518,,,spotify:track:4NAGziR8mc4O2oxE3eLPvy,,0.489,0.655,99209,0.426,0.00104,3,0.151,-10.86,1,0.057,156.949,4,0.354
13519,Roy Roy,The Sit-In,"spotify:track:4NAGziR8mc4O2oxE3eLPvy,spotify:track:1to39B1vpLSm9GQ2VhOmCx",Twit One,,,,,,,,,,,,,
13520,Reich und hässlich,Zu Zweit Allein,spotify:track:4NAy1By59gkmlvyJlHfq26,Marsimoto,0.0343,0.743,181080,0.726,0.0,7,0.364,-5.388,1,0.322,86.92,4,0.535
13521,Delicate,Chillhop Essentials Spring 2023,spotify:track:4NBneJJ9zvarPXglkEnzbS,Middle School,0.071,0.767,229990,0.439,0.902,1,0.11,-14.672,1,0.128,85.112,4,0.899
13522,Information,"The Pariah, The Parrot, The Delusion",spotify:track:4NBzy17TxTKf39uR5vN8Tg,Dredg,0.000578,0.485,345080,0.646,0.0126,5,0.308,-7.191,0,0.0275,120.731,4,0.291
13523,Fast Life,Fast Life,spotify:track:4NCUcU8luslYknjWuuwbfz,Jeromino19,0.682,0.509,140219,0.498,0.0139,6,0.109,-11.745,1,0.356,139.93,3,0.201
13524,it's a beautiful,TOY TOY TOY,spotify:track:4NEIzOoQWNYLglS0iWzfUe,BROCKBEATS,0.959,0.73,140000,0.305,0.118,2,0.681,-11.311,1,0.0662,95.056,4,0.744
13525,Once In A Lifetime - Acoustic,Once In A Lifetime,spotify:track:4NFrmJIi8b0wDV3CpZnqa9,All Time Low,0.214,0.528,193597,0.575,0.0,4,0.287,-4.202,1,0.0305,165.84,4,0.617
13526,Faith,Outlander: Season 2 (Original Television Soundtrack),spotify:track:4NGQdWwIqpUZ0Ft9L3KtJ1,Bear McCreary,0.991,0.0787,209747,0.0489,0.986,4,0.176,-26.69,0,0.0444,81.406,3,0.0367
13527,Subwaycup,Subwaycup,spotify:track:4NGWLJpS4fdsmPUeR6AqKa,Ocboyblau,0.152,0.97,155077,0.385,0.0,10,0.066,-12.31,0,0.33,129.987,4,0.663
13528,Karma Chameleon,The Best Of Culture Club,spotify:track:4NH4xiPQ7TqNGqj6pZV4ki,Culture Club,0.231,0.668,242200,0.473,0.0,10,0.115,-15.402,1,0.0336,91.976,4,0.962
13529,Das Gelbe vom Ei (feat. Felix Janosa),25 Jahre Ritter Rost,spotify:track:4NHUbWYJD6Yvl6AoSa2RIQ,Ritter Rost,0.245,0.706,222760,0.592,0.0,6,0.166,-6.288,0,0.22,82.094,4,0.64
13530,Break the Silence,Midnight Flowers,spotify:track:4NHk7fLMtvMRjzm3u1HHch,The Dig,0.0302,0.378,225613,0.529,0.451,0,0.118,-10.056,1,0.0293,102.614,4,0.36
13531,"Kapitel 2 - Das Evangelium nach Matthäus - Die Bibel - Neues Testament, Band 1",Das Evangelium nach Matthäus,spotify:track:4NIyhjDAnm6CVYh3sFkG6V,Martin Luther,0.822,0.691,146800,0.275,0.0,7,0.282,-16.447,1,0.955,138.136,3,0.49
13532,,,spotify:track:4NM2pZbVjFL32eNf94D3ab,,0.208,0.751,195472,0.822,0.0,9,0.0592,-5.956,1,0.0615,159.011,4,0.792
13533,Roboterpferd,Roboterpferd,"spotify:track:4NM2pZbVjFL32eNf94D3ab,spotify:track:4q6qCBxzGVLZHTxPWJlOwG",257ers,,,,,,,,,,,,,
13534,,,spotify:track:4NP9hWxULyB4OYoUMjazz1,,0.175,0.539,305500,0.831,0.00371,4,0.236,-5.025,1,0.0459,169.93,4,0.476
13535,Nicht die Musik,KIOX,spotify:track:4NPVQkAy98MQNfFkVCI8On,KUMMER,0.00628,0.649,118871,0.714,0.0,1,0.0856,-5.766,1,0.134,192.035,4,0.274
13536,The Thrill Is Gone,Completely Well,spotify:track:4NQfrmGs9iQXVQI9IpRhjM,B.B. King,0.344,0.547,324733,0.46,0.442,11,0.0983,-8.759,0,0.0256,90.768,4,0.543
13537,I Care About You,I Care About You,spotify:track:4NRCrfPhQsRJXfGyqusduT,DLJ,0.852,0.752,144545,0.358,0.0591,10,0.0989,-10.09,1,0.0856,87.967,4,0.211
13538,In the Midnight Hour,In the Midnight Hour,spotify:track:4NRQwaks9r58tTDvr4iEyv,Wilson Pickett,0.12,0.75,157160,0.444,3.69e-06,4,0.118,-8.63,1,0.0403,111.919,4,0.849
13539,"Fly Me To The Moon - Live At The Sands, Las Vegas/1966",Best Of Vegas,spotify:track:4NSdaYjI8u2t3kQaHVpRU3,Frank Sinatra,0.68,0.599,169453,0.476,0.0,5,0.671,-8.644,1,0.0685,114.316,4,0.532
13540,Far Too Young to Die,"Too Weird to Live, Too Rare to Die!",spotify:track:4NTL7fT4eqfPao94lmqth2,Panic! At The Disco,0.00217,0.676,197467,0.756,3.08e-05,7,0.104,-6.528,0,0.0446,126.98,4,0.543
13541,006 - Skandal auf Sendung - Teil 06,006/Skandal auf Sendung,spotify:track:4NV695StmZfDxnuCytJXXH,Die drei !!!,0.893,0.617,107227,0.78,0.0,2,0.354,-9.012,1,0.94,82.211,4,0.579
13542,Nujabes,Tokyo Dawn,spotify:track:4NVTsAmfdkGxiHTRxAtWQP,Madwreck,0.765,0.611,99467,0.614,0.00239,9,0.335,-8.647,1,0.0872,95.02,4,0.596
13543,Adriano - SaMTV Unplugged,Adriano,spotify:track:4NVpOKUbYT9WPnK8zvvoML,Samy Deluxe,0.32,0.482,318888,0.73,0.0,7,0.656,-5.496,1,0.372,180.274,4,0.379
13544,pass you by,the voicenotes,spotify:track:4NVwMupCTfITPXetR5aozp,Alaina Castillo,0.892,0.51,245946,0.355,0.0,11,0.133,-6.883,1,0.0287,141.796,4,0.453
13545,Traveling Through Time,Dreams,spotify:track:4NWZJETXZSHR9000L6Qc2R,xander.,0.398,0.442,195200,0.352,0.776,10,0.338,-14.081,0,0.478,150.15,4,0.32
13546,Can't Give It Up,Can't Give It Up,spotify:track:4NXGz1l3StIOzPxAxnm9Wr,Skan,0.105,0.555,180000,0.881,0.000737,10,0.199,-2.671,1,0.0959,149.803,4,0.249
13547,Teenage Dirtbag,Teenage Dirtbag,spotify:track:4NZPn84OPwi2n1DMyBlkjk,No Skool,0.0911,0.718,150000,0.752,1.72e-06,3,0.255,-4.397,1,0.0403,100.015,4,0.791
13548,Go Fuck Yourself,First Steps,spotify:track:4NZrZgrRoR4GwR7flWOXRI,Two Feet,0.571,0.765,129600,0.327,0.0479,6,0.0787,-8.029,1,0.277,74.931,4,0.292
13549,For Her,Again,spotify:track:4Nb71Jd20EzeumG92Cddba,iwamizu,0.717,0.746,165000,0.473,0.867,11,0.103,-9.521,0,0.053,80.026,4,0.748
13550,Fette Mädchen,Fette Mädchen,spotify:track:4NbQ4h4mImNf9AbKXhetlY,Matusa,0.0239,0.633,201364,0.97,0.0,4,0.499,-3.816,0,0.0806,131.995,4,0.769
13551,,,spotify:track:4NbiOm65BxsCieIJ1yQ94i,,0.626,0.649,206182,0.564,1.41e-05,0,0.142,-6.85,0,0.101,135.738,4,0.555
13552,About You (feat. blackbear),About You (feat. blackbear),"spotify:track:4NbiOm65BxsCieIJ1yQ94i,spotify:track:5kGAUneyJuTaGutQij02rc",Mike Shinoda,,,,,,,,,,,,,
13553,"Percy Jackson: Diebe im Olymp, Teil 1 - Kapitel 5","Percy Jackson, Teil 1: Diebe im Olymp",spotify:track:4NdFJMrHvXKEMC8lQZc4Uf,Rick Riordan,0.313,0.711,401427,0.281,0.0,9,0.323,-21.433,0,0.946,117.309,5,0.452
13554,GOOBA,GOOBA,spotify:track:4NhDYoQTYCdWHTvlbGVgwo,6ix9ine,0.0264,0.611,132303,0.688,0.0,1,0.251,-5.688,1,0.341,178.462,4,0.393
13555,,,spotify:track:4Nip6oiJU24LqcUEi7u19S,,0.144,0.825,195291,0.76,0.0,1,0.155,-6.591,1,0.188,89.003,4,0.876
13556,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","spotify:track:4Nip6oiJU24LqcUEi7u19S,spotify:track:5WxzuqQCeCsFlUEStzTp3K",KitschKrieg,,,,,,,,,,,,,
13557,SoLaLa,Wir,spotify:track:4NjEKuj6iXayWl7S3FmjY7,Blumentopf,0.0445,0.842,219627,0.824,0.0,8,0.0912,-3.451,0,0.305,115.392,4,0.875
13558,Mirror,Mirror,spotify:track:4NjTrZ2IQeWnIbzyY2SOfz,Sigrid,0.00381,0.735,156168,0.689,0.00146,7,0.409,-5.41,0,0.0513,116.94,4,0.71
13559,Immer wieder geht die Sonne auf,"Mach dir deine Welt, wie sie dir gefällt",spotify:track:4NkK7qGe9r6cPjba0gWQ0z,Udo Jürgens,0.342,0.622,186085,0.501,0.0,11,0.693,-8.106,1,0.034,117.079,4,0.632
13560,Carefree,Chillhop Essentials Fall 2020,spotify:track:4NlzU2PHUgCDuaTt3DI2ra,dryhope,0.0762,0.745,176808,0.325,0.693,10,0.115,-13.344,0,0.12,86.45,4,0.575
13561,,,spotify:track:4Nm9PDEkLmt4AW7dk4kaBd,,0.173,0.693,207326,0.612,3.98e-06,7,0.39,-5.861,0,0.0869,89.006,4,0.63
13562,nightmares,life's a beach,"spotify:track:4Nm9PDEkLmt4AW7dk4kaBd,spotify:track:2hCOLHDVQhnu0qpLFV4ynj",easy life,,,,,,,,,,,,,
13563,02 - Betrug beim Casting - Teil 15,002/Betrug beim Casting,spotify:track:4NnhsbWDEQvZmz0ovV8SJB,Die drei !!!,0.894,0.544,98680,0.625,0.0,4,0.349,-9.875,0,0.943,174.355,3,0.613
13564,,,spotify:track:4Np1PJ5QjXBymSWWvjDHd7,,0.00371,0.511,194125,0.704,0.0,6,0.135,-4.864,0,0.0438,149.861,4,0.634
13565,L.O.V.E.,Complex Happenings Reduced To A Simple Design,"spotify:track:4Np1PJ5QjXBymSWWvjDHd7,spotify:track:6Gucpo0gg86UE4yXwkbI2L,spotify:track:2Vr9neYPIWshdbTG059i3A,spotify:track:2jYybS2aGlwz9pJVYF10Zd",Leoniden,,,,,,,,,,,,,
13566,Nicht wie du,Nicht wie du,spotify:track:4NpCP4YhNlThzn8QFyCceH,Apache 207,0.104,0.885,189533,0.75,0.0749,9,0.0832,-6.198,0,0.0967,142.962,4,0.75
13567,Come Home,Muttersprache,spotify:track:4NpEKdWG69oO5jA1igES5b,Sarah Connor,0.607,0.627,159773,0.428,0.0,8,0.0838,-3.789,1,0.0271,141.591,4,0.119
13568,Forces of Attraction,The Theory of Everything (Original Motion Picture Soundtrack),spotify:track:4NpX4g7sdnZtgteu1m2m3S,Jóhann Jóhannsson,0.895,0.511,123158,0.126,0.869,7,0.102,-20.852,1,0.0374,103.997,4,0.403
13569,,,spotify:track:4NrwzWgZfNHb7dpNrEEQqX,,0.154,0.563,280623,0.725,0.000271,8,0.109,-6.364,0,0.143,103.993,4,0.286
13570,Sweden,Minecraft - Volume Alpha,spotify:track:4NsPgRYUdHu2Q5JRNgXYU5,C418,0.992,0.642,215500,0.01,0.945,2,0.103,-25.164,1,0.0446,87.971,4,0.197
13571,,,spotify:track:4NxNyaSjm8isu1Up72NUed,,0.063,0.83,188413,0.843,0.0,1,0.354,-5.368,1,0.142,114.918,4,0.666
13572,Fading Memories,Irreversible Frequencies,spotify:track:4NxfbSrChj1MP9RwBrVtyF,Dune Rain,0.143,0.657,140879,0.36,0.744,5,0.0607,-12.069,1,0.0538,91.931,4,0.223
13573,"Sakrileg, Kapitel 14",Sakrileg,spotify:track:4O0tKQ5VysgGwPBsroLql0,Dan Brown,0.143,0.624,344360,0.491,0.0,11,0.282,-14.403,0,0.94,78.773,3,0.647
13574,Babyyy,Chillhop Essentials Fall 2018,spotify:track:4O0vUrKu4zu5cgnfOvli0B,Psalm Trees,0.656,0.621,126440,0.364,0.873,1,0.718,-10.187,1,0.0557,82.014,4,0.268
13575,Rear View Mirror,Rear View Mirror,spotify:track:4O2fJqQoE9O6XQaarWlZrS,RINZ.,0.952,0.443,118765,0.262,0.891,5,0.116,-13.137,0,0.0554,83.279,4,0.331
13576,Party At The Cemetery,Party At The Cemetery,spotify:track:4O3hlqw3P2SA0SvsyKuYCu,POORSTACY,0.00179,0.377,126034,0.865,0.0,0,0.891,-3.38,1,0.115,178.843,4,0.173
13577,,,spotify:track:4O6jmEUtEXV0B7hju9U8v3,,0.0259,0.775,164160,0.894,0.0,0,0.0744,-4.311,1,0.108,123.05,4,0.826
13578,Dedications: Solitude (For Yehudi Menuhin),My World,spotify:track:4O7MwF13jCD0JZGYS1WDQi,Nigel Kennedy,0.793,0.117,329760,0.162,0.463,9,0.137,-17.402,1,0.0435,75.002,3,0.188
13579,Abends Szeneputzen,Es bleibt schrecklich!,spotify:track:4O9icwkyDv58oQor8dSelk,BURNOUT OSTWEST,0.369,0.669,131053,0.581,0.00015,2,0.486,-10.687,1,0.0413,114.055,4,0.231
13580,Wo ich herkomm,Unzensiert,spotify:track:4OCa13KbJyr6KaKKmoYkps,Haftbefehl,0.372,0.661,214861,0.935,0.0,1,0.55,-3.835,1,0.389,86.026,4,0.324
13581,Éric Rohmer est mort,Clio,spotify:track:4OHMJQFXqaDV2YJN6B8Iwb,Clio,0.971,0.487,174053,0.269,1.31e-05,9,0.0696,-11.657,0,0.0472,139.459,4,0.325
13582,Bleed,Feeling Blue EP,spotify:track:4OInvyjkCPzsHtyBAi73UU,Ridhorules,0.914,0.645,90502,0.204,0.886,3,0.0994,-20.505,1,0.37,129.993,4,0.162
13583,Albatross,American Heat,spotify:track:4OKsmRCWTfzToh3lrcdfqq,Hebron Shane,0.205,0.785,166404,0.624,1.67e-05,7,0.124,-7.775,0,0.2,143.993,4,0.684
13584,Ueberego,Kaseta,spotify:track:4OL1mTtRXyMb887snwepui,Hulk Hodn,0.505,0.458,143907,0.493,0.000997,6,0.244,-6.492,1,0.0458,87.575,4,0.712
13585,Babe I'm Gonna Leave You - 1990 Remaster,Led Zeppelin,spotify:track:4OMu5a8sFpcRCPCcsoEaov,Led Zeppelin,0.246,0.404,401067,0.435,0.00074,4,0.156,-12.045,0,0.0323,136.058,4,0.156
13586,WILLST DU MIT MIR GEHEN?,IHR BRAUCHT MICH,spotify:track:4ON1yjnfelKtk7mnQLHsGD,Sudden,0.0248,0.648,241307,0.758,0.0,7,0.109,-4.671,1,0.23,170.109,4,0.728
13587,The Trooper - 2015 Remaster,Piece of Mind,spotify:track:4OROzZUy6gOWN4UGQVaZMF,Iron Maiden,0.0318,0.285,252733,0.908,0.00909,4,0.311,-4.601,0,0.0705,159.756,4,0.669
13588,GRAPEVINE,"Long Time, No See.",spotify:track:4ORks1Fb8NVdg2NiIV1EWC,Aim Vision,0.0516,0.82,149029,0.442,0.0,5,0.1,-7.344,0,0.0834,115.985,4,0.724
13589,Sol Invictus,Sol Invictus,spotify:track:4OSN1sKd5w2KhkTH8pNkJa,Joachim Pastor,0.00456,0.406,236026,0.811,0.237,6,0.285,-8.755,0,0.0432,123.992,4,0.0839
13590,Meetasaya,Colour Me,spotify:track:4OSwSt91JiySyccGzDpOHa,Riders Connection,0.168,0.809,217646,0.537,1.94e-06,0,0.0787,-8.291,1,0.0436,98.016,4,0.565
13591,Keine Liebe,Nimmerland,spotify:track:4OVF6uwZlMOSlZmHDnwliX,RIN,0.134,0.802,198080,0.8,0.000706,0,0.306,-5.034,0,0.0412,104.062,4,0.567
13592,Banana Pancakes,Banana Pancakes,spotify:track:4OWS8c3N2r7uy3rsac8dJw,Lofi Fruits Music,0.916,0.425,97750,0.125,0.95,9,0.111,-17.65,0,0.0357,89.608,4,0.162
13593,Silverseal,Reader of the Runes - Divination,spotify:track:4OYKwmJzQxgbJ4JlcqBmF0,Elvenking,0.000706,0.586,219954,0.953,8.12e-05,11,0.0344,-5.129,0,0.0917,107.472,4,0.578
13594,"Magic Cleaning - Wie richtiges Aufräumen ihr Leben verändert, Kapitel 2",Magic Cleaning - Wie richtiges Aufräumen ihr Leben verändert,spotify:track:4OYk7UgrCgLxQs3odceMwE,Marie Kondo,0.775,0.714,128684,0.303,8.41e-06,11,0.0701,-15.86,1,0.956,79.842,4,0.241
13595,All Or Nothing At All,The Complete Harry James And His Orchestra featuring Frank Sinatra (feat. Frank Sinatra),spotify:track:4ObsUll5eY9caJrdkauYuj,Harry James,0.984,0.35,176933,0.114,0.0101,2,0.285,-15.725,0,0.0332,113.382,4,0.265
13596,cornfield chase (theme from interstellar) - piano version,cornfield chase expansion pack,spotify:track:4Odk5BklixcwuNEwFzaYnv,Sjors Weijermars,0.949,0.535,125304,0.0448,0.948,9,0.119,-24.101,0,0.0337,94.689,3,0.109
13597,The Best,All The Best,spotify:track:4OeFQtRyT7vsLnRTv7t8YT,Tina Turner,0.103,0.651,330253,0.87,0.00815,0,0.0979,-5.149,1,0.0318,103.857,4,0.729
13598,Nocturne No. 1 in D Minor,Hollywood Africans,spotify:track:4OhTF2HxbbxFzGMAQYaFPx,Jon Batiste,0.923,0.669,206480,0.14,0.891,2,0.0642,-14.586,0,0.0677,117.559,4,0.245
